steamid,wave
76561199238079940, 82.49
76561199067875671, 82.47
76561199026227866, 82.46
76561199534763366, 82.46
76561198246130330, 82.44
76561198398213371, 82.44
76561198165977505, 82.43
76561198249965152, 82.42
76561198879225299, 82.39
76561198857980334, 82.39
76561199191192131, 82.38
76561198977453910, 82.38
76561199182847254, 82.35
76561198128208145, 82.35
76561198204303129, 82.35
76561199384672031, 82.33
76561199122904423, 82.33
76561199006165487, 82.33
76561198856252132, 82.33
76561198067026524, 82.33
76561198063613176, 82.33
76561199238337358, 82.30
76561199010432610, 82.29
76561198439584975, 82.29
76561198135651070, 82.28
76561198770264804, 82.23
76561199199336639, 82.22
76561198866663590, 82.22
76561199547250105, 82.21
76561198868424185, 82.19
76561199687989327, 82.18
76561198346781698, 82.15
76561198267946654, 82.13
76561198979114595, 82.11
76561198074804244, 82.10
76561198880336261, 82.05
76561198057232844, 82.04
76561199509616841, 82.03
76561198352990261, 82.03
76561199108184798, 82.00
76561199758468248, 81.95
76561199062169449, 81.92
76561199105267749, 81.89
76561199117876349, 81.89
76561199221789160, 81.86
76561199056375704, 81.85
76561199424969995, 81.83
76561199215151062, 81.82
76561199075402115, 81.81
76561198205041041, 81.81
76561198448463162, 81.79
76561199235874199, 81.79
76561199093638466, 81.78
76561198358790063, 81.76
76561199084666368, 81.76
76561199463197587, 81.75
76561198301584376, 81.75
76561198079804283, 81.75
76561198139540178, 81.73
76561199244552327, 81.73
76561199427971308, 81.72
76561198748075132, 81.71
76561199065860152, 81.71
76561199008271942, 81.70
76561198796431732, 81.69
76561198308262686, 81.68
76561198064962085, 81.67
